Antibunching A -> B	 
Time[ns]	G(t)[]
-27.9000000000001	1.02279560854411
-27.7000000000001	1.01227297871173
-27.5000000000001	1.01744196534156
-27.3000000000001	1.00834386981609
-27.1000000000001	0.991778305755335
-26.9000000000001	1.00060136694426
-26.7000000000001	0.9897857413474
-26.5000000000001	0.991098594262998
-26.3000000000001	0.982397474119031
-26.1000000000001	0.979726436910572
-25.9000000000001	0.969989759874847
-25.7000000000001	0.971232468135933
-25.5000000000001	0.967003271125287
-25.3000000000001	0.968232753422867
-25.1000000000001	0.967423628406615
-24.9000000000001	0.979597374044347
-24.7000000000001	0.954802683340972
-24.5000000000001	0.972536352236861
-24.3000000000001	0.960298316622322
-24.1000000000001	0.979702343546769
-23.9000000000001	0.97221940384047
-23.7000000000001	0.983841740052355
-23.5000000000001	0.992996274709222
-23.3000000000001	0.997365819100973
-23.1000000000001	0.997737975598371
-22.9000000000001	1.00977242723066
-22.7000000000001	1.01315716594175
-22.5000000000001	1.01967521958781
-22.3000000000001	1.02986867450533
-22.1000000000001	1.03285438580091
-21.9000000000001	1.03769051044609
-21.7000000000001	1.05098765199991
-21.5000000000001	1.06631438802865
-21.3000000000001	1.06131204294182
-21.1000000000001	1.07282312293139
-20.9000000000001	1.07494375557962
-20.7000000000001	1.09401900497136
-20.5000000000001	1.07506821447928
-20.3000000000001	1.06048969160021
-20.1000000000001	1.0659445664125
-19.9000000000001	1.05662600587934
-19.7000000000001	1.05637231147935
-19.5000000000001	1.04515149796197
-19.3000000000001	1.03583260229527
-19.1000000000001	1.02978941155041
-18.9000000000001	1.01036143546381
-18.7000000000001	0.998665844822419
-18.5000000000001	0.987657740164193
-18.3000000000001	0.978888877232332
-18.1000000000001	0.964863785533179
-17.9	0.953435473492029
-17.7	0.938963970967622
-17.5	0.942986879439921
-17.3	0.936186505615953
-17.1	0.937903811147932
-16.9	0.928112822531635
-16.7	0.925275660886205
-16.5	0.920091641791819
-16.3	0.918814816999076
-16.1	0.936302231802884
-15.9	0.935892865333031
-15.7	0.944846434820398
-15.5	0.955906099646689
-15.3	0.967074067403406
-15.1	0.97252123125135
-14.9	0.991523267780847
-14.7	1.01247314734843
-14.5	1.01523566265412
-14.3	1.0299300602968
-14.1	1.05047213047199
-13.9	1.05511838527288
-13.7	1.06825465035646
-13.5	1.10245026985588
-13.3	1.10394191287727
-13.1	1.11107779325268
-12.9	1.12791050690557
-12.7	1.1257938625899
-12.5	1.12910105898595
-12.3	1.12785301957189
-12.1	1.12856586812971
-11.9	1.12320184903011
-11.7	1.11627789669112
-11.5	1.09529706053765
-11.3	1.07305648856884
-11.1	1.07049367371533
-10.9	1.04177564566805
-10.7	1.01685791440936
-10.5	1.00343739284981
-10.3	0.966589322118129
-10.1	0.950955107127023
-9.90000000000003	0.933154785797023
-9.70000000000003	0.913650453591372
-9.50000000000003	0.887185949212932
-9.30000000000003	0.868160466769169
-9.10000000000002	0.84888532887649
-8.90000000000003	0.829026866470267
-8.70000000000002	0.822587530766471
-8.50000000000002	0.815142104076825
-8.30000000000002	0.809012068174943
-8.10000000000002	0.827158258143513
-7.90000000000002	0.827628738586776
-7.70000000000002	0.841324610608958
-7.50000000000002	0.852783018596968
-7.30000000000002	0.871709763548731
-7.10000000000002	0.899712396090978
-6.90000000000002	0.927112007839567
-6.70000000000002	0.95062810512914
-6.50000000000002	0.992968225659779
-6.30000000000002	1.03663307532078
-6.10000000000002	1.05409388609772
-5.90000000000002	1.09512601296225
-5.70000000000002	1.13042599252852
-5.50000000000002	1.16385253473088
-5.30000000000001	1.18892668824671
-5.10000000000001	1.22262204373716
-4.90000000000001	1.24593992433264
-4.70000000000001	1.25867104765553
-4.50000000000001	1.28815889726706
-4.30000000000001	1.29164707654302
-4.10000000000001	1.28040567604079
-3.90000000000001	1.28729960031062
-3.70000000000001	1.27847911993426
-3.50000000000001	1.2481082413126
-3.30000000000001	1.22921365668433
-3.10000000000001	1.19949438894169
-2.90000000000001	1.15237614961316
-2.70000000000001	1.11394736466846
-2.50000000000001	1.05596802025674
-2.30000000000001	1.00575169778313
-2.10000000000001	0.954187480850542
-1.90000000000001	0.895458917586058
-1.7	0.846249810859648
-1.5	0.791578905411369
-1.3	0.745717369375353
-1.1	0.705234380116185
-0.900000000000003	0.662691344443588
-0.700000000000002	0.630962132020046
-0.500000000000001	0.596688772435207
-0.300000000000001	0.586109769377756
-0.1	0.562015946549767
0.1	0.564864612322001
0.300000000000001	0.578695614747121
0.500000000000001	0.579913605216352
0.700000000000002	0.604797237058472
0.900000000000003	0.637888728164525
1.1	0.666380989171884
1.3	0.704957742686929
1.5	0.752402442716064
1.7	0.800682935954386
1.90000000000001	0.849715162579295
2.10000000000001	0.905597605961069
2.30000000000001	0.960461282643577
2.50000000000001	1.0030536188119
2.70000000000001	1.05552797212637
2.90000000000001	1.10365680236819
3.10000000000001	1.16805951598418
3.30000000000001	1.22212685779046
3.50000000000001	1.24934174360384
3.70000000000001	1.25918588866061
3.90000000000001	1.27531602685742
4.10000000000001	1.27790984155408
4.30000000000001	1.28657478913572
4.50000000000001	1.3117229685573
4.70000000000001	1.30309173317262
4.90000000000001	1.2706709036261
5.10000000000001	1.22266686059605
5.30000000000001	1.20764183523417
5.50000000000002	1.17817108164841
5.70000000000002	1.16018356180098
5.90000000000002	1.12756792837543
6.10000000000002	1.09988814972879
6.30000000000002	1.05970732601175
6.50000000000002	1.00998690447833
6.70000000000002	0.98553228380827
6.90000000000002	0.955238097790455
7.10000000000002	0.931822820772602
7.30000000000002	0.886206330922997
7.50000000000002	0.861047720488319
7.70000000000002	0.855755254731028
7.90000000000002	0.828183434379647
8.10000000000002	0.818565795359959
8.30000000000002	0.828395773091999
8.50000000000002	0.81914488031867
8.70000000000002	0.810834655914903
8.90000000000003	0.829051277972479
9.10000000000002	0.837539109911933
9.30000000000003	0.860110789686072
9.50000000000003	0.868614430118276
9.70000000000003	0.88081296120734
9.90000000000003	0.901791793176563
10.1	0.932774765323247
10.3	0.952902864475662
10.5	0.986447017791246
10.7	1.00822654458447
10.9	1.03992252024914
11.1	1.05854223197862
11.3	1.07615528730262
11.5	1.08132761857232
11.7	1.10871625574498
11.9	1.11476975749936
12.1	1.12462446102256
12.3	1.13550232731822
12.5	1.13065796148234
12.7	1.14102486609912
12.9	1.12894050855825
13.1	1.11704800495033
13.3	1.11096225690373
13.5	1.10018875409534
13.7	1.09738902002963
13.9	1.08391073306975
14.1	1.06061805531931
14.3	1.04780438200955
14.5	1.0347939593124
14.7	1.02239081769946
14.9	1.00280886136389
15.1	0.991938724402995
15.3	0.963640329856681
15.5	0.959302135529526
15.7	0.950255289163108
15.9	0.940392472437166
16.1	0.942607568144341
16.3	0.920284044365735
16.5	0.922577410852366
16.7	0.908850417927485
16.9	0.928137643385469
17.1	0.926528193406317
17.3	0.922094300657323
17.5	0.932617695193699
17.7	0.949030387493619
17.9	0.96972072773644
18.1000000000001	0.982425969791731
18.3000000000001	0.987225179512419
18.5000000000001	0.975643143430447
18.7000000000001	0.989407651837037
18.9000000000001	1.02868112447002
19.1000000000001	1.03203831617037
19.3000000000001	1.03797207821012
19.5000000000001	1.03370763836624
19.7000000000001	1.0712569385418
19.9000000000001	1.01914475908388
20.1000000000001	1.08842079212109
20.3000000000001	1.0861952716928
20.5000000000001	1.04766723237237
20.7000000000001	1.07658646148252
20.9000000000001	1.05308834235369
21.1000000000001	1.09545174820515
21.3000000000001	1.06126863056795
21.5000000000001	1.0795442802388
21.7000000000001	1.09565035081274
21.9000000000001	0.988342077559969
22.1000000000001	1.11112126857387
22.3000000000001	1.06151473164011
22.5000000000001	1.01255481828817
22.7000000000001	1.02582801897034
22.9000000000001	1.03323993234265
23.1000000000001	1.00097939161458
23.3000000000001	1.01201213532719
23.5000000000001	0.98871848205618
23.7000000000001	0.994960548067249
23.9000000000001	0.988735023584192
24.1000000000001	0.981249192936828
24.3000000000001	0.976539877255134
24.5000000000001	0.970305861351007
24.7000000000001	0.967525170216242
24.9000000000001	0.971041845272038
25.1000000000001	0.966631957185293
25.3000000000001	0.962858239983794
25.5000000000001	0.970603228217958
25.7000000000001	0.96691418138231
25.9000000000001	1.00939905207287
26.1000000000001	0.966464570176643
26.3000000000001	1.01347726416816
26.5000000000001	0.961943515767234
26.7000000000001	1.0016606675015
26.9000000000001	0.987777427865299
27.1000000000001	1.01571664285176
27.3000000000001	0.974677954634183
27.5000000000001	0.997561680560273
27.7000000000001	1.01585431366147
27.9000000000001	1.00706875278256
28.1000000000001	1.02086620650793
28.3000000000001	1.02805298551018
28.5000000000001	1.01022511051745
28.7000000000001	1.01801193877366
28.9000000000001	1.04640652381116
29.1000000000001	1.0168055114232
29.3000000000001	1.0244742464937
29.5000000000001	1.03233083877429
29.7000000000001	1.01860186764558
29.9000000000001	1.02321434452373
30.1000000000001	1.0175189408349
30.3000000000001	1.02375663992257
30.5000000000001	1.01331694001187
30.7000000000001	1.01157477921359
30.9000000000001	1.00549186650564
31.1000000000001	1.00651492179961
31.3000000000001	0.999808593921585
31.5000000000001	0.994814694502443
31.7000000000001	0.990947440347084
31.9000000000001	0.998137853020895
32.1000000000001	0.985019320377045
32.3000000000001	0.981387238033457
32.5000000000001	0.988706363768484
32.7000000000001	0.993834064648271
32.9000000000001	0.985287444239277
33.1000000000001	0.984081566642456
33.3000000000001	0.986243920322585
33.5000000000001	0.98149380178654
33.7000000000001	0.970729431733878
33.9000000000001	0.992860715589875
34.1000000000001	0.990607613314654
34.3000000000001	0.979068564872679
34.5000000000001	0.981760656398428
34.7000000000001	0.987308603933879
34.9000000000001	0.985977827164952
35.1000000000001	0.993146341753388
35.3000000000001	0.978529227108575
35.5000000000001	0.989780989341416
35.7000000000001	0.995725336005223
35.9000000000001	0.995226939409536
36.1000000000001	0.986767823490935
36.3000000000001	0.999984507520188
36.5000000000001	1.00521063189186
36.7000000000001	1.00247119730548
36.9000000000001	1.00094147168403
37.1000000000001	1.00490535017729
37.3000000000001	1.00132730850051
37.5000000000001	1.00239621216567
37.7000000000001	1.00742294216665
37.9000000000001	0.999965470890039
38.1000000000001	1.0035946279291
38.3000000000001	1.0065489094119
38.5000000000001	1.00239670321075
38.7000000000001	0.996864392719369
38.9000000000001	1.00474979729454
39.1000000000001	0.997163422941598
39.3000000000001	0.999426728061881
39.5000000000001	0.984371626593524
39.7000000000001	0.990977952546628
39.9000000000001	0.994209619069677
40.1000000000001	0.988063690824404
40.3000000000001	0.995885343704793
40.5000000000001	0.985148688434325
40.7000000000001	0.986540312615271
40.9000000000001	0.990861760871939
41.1000000000001	0.992053411891749
41.3000000000001	0.991592218278555
41.5000000000001	0.996134611715594
41.7000000000001	0.980282090915513
41.9000000000001	0.992172055471508
42.1000000000001	0.992829370144703
42.3000000000001	0.989722428749617
42.5000000000001	0.995172885829831
42.7000000000001	0.9974695176576
42.9000000000001	0.99658769620636
43.1000000000001	0.996751991141649
43.3000000000001	0.999473020773958
43.5000000000001	1.00224579901679
43.7000000000001	1.0030018583473
43.9000000000001	0.986604234188512
44.1000000000001	1.01035156316416
44.3000000000001	1.00410853751661
44.5000000000001	1.00685740721276
44.7000000000001	0.999529941281362
44.9000000000001	0.998319762098781
45.1000000000001	1.00491444076445
45.3000000000001	1.0044383503566
45.5000000000001	0.994945170831895
45.7000000000001	1.00883646001217
45.9000000000001	1.00298897540208
46.1000000000001	0.99728520732468
46.3000000000001	0.99754582551289
46.5000000000001	1.0078320145285
46.7000000000001	1.00740876878363
46.9000000000001	1.00451377164553
47.1000000000001	0.997336131130789
47.3000000000001	1.00250304439793
47.5000000000001	1.00378902385213
47.7000000000001	1.00078753685794
47.9000000000001	1.00413908491611
48.1000000000001	1.00488957959997
48.3000000000001	1.00981016713104
48.5000000000001	1.00048868704716
48.7000000000001	1.0035017409927
48.9000000000001	0.996992891623654
49.1000000000001	1.00015564653963
49.3000000000001	0.995234415859526
49.5000000000001	1.00919660924476
49.7000000000001	1.00893614110212
49.9000000000001	1.00504393143639
50.1000000000001	1.00273984592803
50.3000000000001	1.00287353283614
50.5000000000001	1.00747927613318
50.7000000000001	1.00587678290797
50.9000000000001	1.00334998005675
51.1000000000001	1.00884076352034
51.3000000000001	1.02141716240211
51.5000000000001	1.01915711386046
51.7000000000001	1.01610013409686
51.9000000000001	1.01790461285783
52.1000000000001	1.02037091687192
52.3000000000001	1.01292836318684
52.5000000000001	1.01764601853091
52.7000000000001	1.01650299162203
52.9000000000001	1.02007708778969
53.1000000000002	1.01224529305458
53.3000000000001	1.00896348266899
53.5000000000001	1.00930362768446
53.7000000000002	1.01809035833162
53.9000000000002	0.996033179704982
54.1000000000002	1.00880166955431
54.3000000000002	1.009639452992
54.5000000000001	1.01622378199988
54.7000000000001	1.01920870649703
54.9000000000001	1.01273681609826
55.1000000000002	1.00856984121771
55.3000000000002	1.00382295302118
55.5000000000001	1.01223913189904
55.7000000000002	1.01797875232874
55.9000000000002	1.00207854401877
56.1000000000002	1.01132004067515
56.3000000000002	1.01185349017367
56.5000000000002	1.01152784103299
56.7000000000002	1.00861219760624
56.9000000000002	1.01726170363256
57.1000000000002	1.01316216599784
57.3000000000002	1.00351642148202
57.5000000000002	1.00678751905812
57.7000000000002	1.00808129449835
57.9000000000002	1.01722428250899
58.1000000000002	1.01205056282293
58.3000000000002	0.996768600733505
58.5000000000002	1.00313163599142
58.7000000000002	1.01680262936048
58.9000000000002	1.01927265754347
59.1000000000002	1.01025867442694
59.3000000000002	1.01031017781194
59.5000000000002	1.01178699096498
59.7000000000002	1.01497906478496
59.9000000000002	1.01993040660724
